event01_cue_onset	event02_expect_displayonset	event03_stimulus_displayonset	event04_actual_displayonset	param_cue_type	param_stimulus_type	event02_expect_RT	event02_expect_angle	event04_actual_RT	event04_actual_angle	cue_con	stim_lin	stim_quad
5.48721981048584	7.504640102386475	18.1833598613739	28.09564995765686	low_cue	med_stim	1.08773326873779	24.233919614699403	2.0508787631988503	-2.5291466433831733	-1	0	-2
33.79778003692627	36.09863018989563	49.58189010620117	58.5069899559021	low_cue	low_stim	1.06724715232849	2.4492277104528988	2.88537073135376	3.961535648246235	-1	-1	1
74.19618010520935	76.49703001976013	87.28153014183044	96.4044599533081	low_cue	high_stim	1.7341382503509502	-8.605341213610142	2.3545908927917503	9.282227293552035	-1	1	1
103.79054999351501	106.59158992767334	115.18138003349304	127.39934992790222	high_cue	low_stim	1.7842476367950402	1.111942889637298	1.49299788475037	-9.225524259582864	1	-1	1
138.28674006462097	140.0040500164032	154.98164010047913	167.1975200176239	high_cue	med_stim	3.08839535713196	4.230131966802205	1.63419580459595	-8.075161198253204	1	0	-2
178.0849199295044	179.88559007644653	188.48176980018616	200.69335007667542	high_cue	high_stim	2.1067688465118404	5.310020963541305	2.23431658744812	16.609019223226234	1	1	1
206.69559001922607	209.69670987129211	219.2816300392151	235.80644011497498	high_cue	low_stim	2.53446078300476	-4.532442741581001	3.05269455909729	-3.905630341776014	1	-1	1
241.99207997322083	244.69308996200562	253.58154010772705	261.59940004348755	low_cue	high_stim	3.10128688812256	-13.021632944715531	3.3096532821655296	-2.9620336452483222	-1	1	1
270.786159992218	273.78726983070374	281.68218994140625	300.4972400665283	high_cue	high_stim	1.07186508178711	-15.743626859886842	1.66755962371826	-0.7061021021717533	1	1	1
306.48280000686646	308.80033016204834	318.38171005249023	327.30722999572754	low_cue	med_stim	3.63480353355408	-1.3814942944791007	1.7519268989563	0.6894214188920866	-1	0	-2
333.4928698539734	336.493989944458	348.7814300060272	361.20320987701416	high_cue	med_stim	4.0	0.0	1.62248468399048	-2.0431834880743738	1	0	-2
372.0906000137329	375.09171986579895	385.6815400123596	394.69903016090393	low_cue	low_stim	1.25079083442688	5.9492949091395	2.62670230865479	-1.0954219054268837	-1	-1	1
