onset01_cue	onset02_ratingexpect	onset03_stim	onset04_ratingoutcome	pmod_cuetype	pmod_stimtype	pmod_expectRT	pmod_expectangle	pmod_outcomeRT	pmod_outcomeangle	cue_con	stim_lin	stim_quad	pmod_expectangle_demean	pmod_outcomeangle_demean
13.379130125045776	15.213150024414062	23.965630054473877	36.88790011405945	low_cue	low_stim	2.1679801940918	50.5852979743429	2.75618672370911	45.164170838717	-1	-1	1	0.2028450879394157	-7.076689698311547
42.99017000198364	45.99129009246826	54.722880125045776	70.20032000541687	low_cue	med_stim	1.50256848335266	31.4849773765889	3.21810412406921	50.3709946955357	-1	0	-2	-18.897475509814583	-1.869865841492846
78.6868200302124	81.70461010932922	86.5274600982666	99.9947600364685	high_cue	med_stim	2.50611567497253	54.1416402235249	2.43505001068115	52.6699051861773	1	0	-2	3.7591873371214177	0.4290446491487572
113.88328003883362	115.78399014472961	123.20653009414673	137.09193015098572	low_cue	high_stim	1.99622464179993	25.9422954898717	2.58514022827148	49.3987053549955	-1	1	1	-24.440157396531784	-2.8421551820330464
151.69738006591797	153.39801001548767	159.94553017616272	173.08869004249573	high_cue	med_stim	1.43400382995605	75.0685828218625	1.72183346748352	64.6307022758084	1	0	-2	24.68612993545902	12.389841738779857
178.79082012176514	181.8919701576233	188.11038994789124	201.8827600479126	low_cue	high_stim	2.01854968070984	30.4889404998309	2.91791129112244	45.3255406986593	-1	1	1	-19.893512386572585	-6.915319838369243
207.18474006652832	210.18586015701294	219.54410004615784	232.69425010681152	low_cue	low_stim	1.87478375434875	23.7494944928668	3.06798529624939	38.3375228934037	-1	-1	1	-26.632958393536686	-13.903337643624845
237.57941007614136	239.29671001434326	248.22819995880127	260.38791012763977	high_cue	high_stim	1.6841242313385	62.5092447902577	1.80587792396545	59.3645824496972	1	1	1	12.126791903854219	7.123721912668657
268.2908601760864	271.29198002815247	277.51234006881714	292.1830999851227	high_cue	high_stim	2.01862287521362	68.8801438465753	1.91756725311279	62.4923245251104	1	1	1	18.49769096017181	10.251463988081852
300.08605003356934	302.88708996772766	317.51495003700256	328.696720123291	high_cue	low_stim	2.00665044784546	73.5040115218114	2.06768584251404	53.0376153004857	1	-1	1	23.121558635407922	0.7967547634571517
333.58188009262085	336.48295998573303	345.4417700767517	359.3914999961853	high_cue	low_stim	1.16740322113037	76.304123495591	2.45238828659058	57.3491977034044	1	-1	1	25.921670609187515	5.108337166375854
366.99433994293213	368.8950400352478	380.50700998306274	394.48792004585266	low_cue	med_stim	1.9176173210144	31.9306821037178	1.53927636146545	48.749064522348	-1	0	-2	-18.451770782685685	-3.4917960146805456
